diff_pressure_horizontal,diff_pressure_vertical,diff_pressure_central,time,accel_x,accel_y,accel_z
38.13333511,39.58333206,275.4333191,4006.5064954330123,2.126777411,0.1963916123,10.54287624
32.54999924,40.96666718,270.3833313,4006.5164954492247,3.391347885,-1.034648538,8.320298195
30.28333282,42.23333359,267.6000061,4006.5264954654367,-1.437011838,-2.174677849,12.23855019
38.33333206,33.38333511,263.1666565,4006.536495481649,2.236948252,-5.949228764,11.10331059
46.59999847,27.16666603,267.1333313,4006.546495497861,5.872588158,0.1293310672,9.738149643
51.81666565,23.75,271.7666626,4006.5564955140735,3.161425829,1.293310642,9.891430855
49.56666565,17.0,271.1166687,4006.566495530286,3.233276606,-1.202299833,9.053174019
46.45000076,12.85000038,272.9833374,4006.576495546498,-0.06227051094,-3.415297985,13.1007576
47.78333282,13.5666666,273.0833435,4006.5864955627103,0.7376660705,-3.032094955,14.18330669
48.34999847,14.16666698,271.2999878,4006.5964955789223,5.465435028,-0.6610254049,15.76401901
46.59999847,15.03333378,271.1833191,4006.6064955951347,2.030976534,1.714834094,14.97845268
44.76666641,16.73333359,267.6833191,4006.616495611347,-1.690883875,-1.671723723,14.41322803
43.93333435,17.75,268.0166626,4006.626495627559,-0.09580078721,-5.455854893,16.9375782
48.26666641,16.63333321,268.75,4006.6364956437715,0.1389111429,-2.313588858,13.23966885
55.21666718,10.48333359,267.8666687,4006.6464956599834,5.249883175,-1.494492292,17.48364258
56.29999924,1.983333349,267.4500122,4006.656495676196,1.973496199,0.8143066764,18.33148003
57.25,-3.766666651,270.0666809,4006.6664956924083,-5.30736351,-4.99601078,17.55549431
63.56666565,-11.23333359,272.3333435,4006.67649570862,1.106499076,-8.842412949,19.46612167
67.96666718,-20.31666756,274.4666748,4006.6864957248326,0.9244775772,-0.6753955483,19.46612167
71.43333435,-25.54999924,277.1833191,4006.6964957410446,2.596201181,-2.160307646,19.46612167
69.6166687,-26.96666718,275.7999878,4006.706495757257,2.581831217,-0.8047266006,19.46612167
67.83333588,-30.04999924,276.5833435,4006.7164957734694,-0.9436377287,-3.654799938,19.46612167
68.05000305,-33.13333511,274.3833313,4006.7264957896814,3.003354549,-7.022197723,19.46612167
65.18333435,-28.81666756,268.4333191,4006.736495805894,6.897656441,-3.008144617,19.46612167
64.33333588,-24.85000038,267.5666809,4006.746495822106,4.061953068,-0.8047266006,19.46612167
62.56666565,-27.78333282,260.6833191,4006.756495838318,2.835703135,-3.458408356,19.46612167
61.59999847,-35.93333435,254.8833313,4006.7664958545306,1.489702225,-5.201982498,19.46612167
74.30000305,-48.66666794,254.1833344,4006.7764958707426,-0.584384799,-4.315825462,19.46612167
81.51667023,-57.11666489,251.8500061,4006.786495886955,4.703818798,0.08143066615,19.46612167
88.56666565,-54.15000153,250.2333374,4006.7964959031674,3.875141859,-0.5364844203,19.46612167
92.21666718,-51.96666718,246.75,4006.8064959193794,-3.060835123,-2.481240273,19.46612167
94.91666412,-47.5,247.6000061,4006.816495935592,-0.6035449505,-6.557563782,19.46612167
93.30000305,-43.59999847,246.5500031,4006.8264959518037,2.706372261,-3.736230612,19.46612167
91.40000153,-43.29999924,247.8500061,4006.836495968016,6.255791187,-3.477568626,19.46612167
89.15000153,-45.04999924,247.4333344,4006.8464959842286,5.700146675,-2.548300982,19.46612167
84.30000305,-48.04999924,249.2333374,4006.8564960004405,0.4167334139,-4.507426739,19.46612167
81.55000305,-47.91666794,248.3000031,4006.866496016653,2.313588858,-7.491621494,19.46612167
80.06666565,-45.95000076,246.1333313,4006.876496032865,5.33131361,-3.712280512,19.46612167
78.6166687,-42.04999924,244.1999969,4006.8864960490773,5.542075634,-1.532812595,19.46612167
75.46666718,-38.58333206,239.1000061,4006.8964960652897,5.192402363,-0.5748047233,19.46612167
73.81666565,-37.28333282,237.6666718,4006.9064960815017,0.172441408,-7.194639206,19.46612167
77.08333588,-38.38333511,236.6999969,4006.916496097714,3.214116335,-6.926396847,19.46612167
76.3666687,-39.46666718,233.7666626,4006.926496113926,5.657036304,-4.114643574,19.46612167
71.71666718,-40.41666794,234.3666687,4006.9364961301385,3.262016773,-0.01437011734,19.46612167
67.68333435,-38.51666641,234.9666595,4006.946496146351,-1.738784313,-4.325405598,19.46612167
64.44999695,-38.29999924,241.0666656,4006.956496162563,1.369951248,-5.604345798,19.46612167
64.94999695,-38.15000153,245.7666626,4006.9664961787753,-0.5364844203,-5.302573681,19.46612167
68.53333282,-37.41666794,245.1666718,4006.9764961949872,6.294111729,-3.238066435,19.46612167
69.6333313,-39.03333282,243.3333282,4006.9864962111997,4.631968021,0.0239501968,19.46612167
64.84999847,-33.04999924,241.0833282,4006.996496227412,-1.010698318,-4.334985733,19.46612167
62.40000153,-27.85000038,243.8000031,4007.006496243624,3.415297985,-5.906118393,19.46612167
62.16666794,-29.63333321,245.25,4007.0164962598365,1.733994246,-6.811435699,19.46612167
55.23333359,-34.59999847,245.0666656,4007.026496276049,8.497529984,-2.030976534,19.46612167
56.76666641,-39.88333511,248.1999969,4007.036496292261,6.49529314,-0.3640429974,19.46612167
73.18333435,-29.39999962,247.2333374,4007.0464963084733,2.778222799,-2.792593002,19.46612167
88.3833313,-9.483333588,244.9833374,4007.056496324685,3.036884785,-7.089258194,19.46612167
86.71666718,-2.183333397,238.4833374,4007.0664963408976,4.804409504,-3.558999062,19.46612167
91.65000153,1.333333373,237.2166595,4007.07649635711,4.076323509,-1.36516118,19.46612167
97.73332977,0.8666666746,236.9333344,4007.086496373322,6.562353611,-1.920805693,19.46612167
98.78333282,-2.483333349,238.7666626,4007.0964963895344,-1.85853529,-1.762734413,19.46612167
96.75,-5.066666603,240.3000031,4007.1064964057464,2.481240273,-8.818462372,19.46612167
94.59999847,-9.183333397,238.1333313,4007.116496421959,0.9867480993,-1.403481483,19.46612167
91.66666412,-7.599999905,245.4666595,4007.126496438171,0.9867480993,-1.968706131,19.46612167
87.05000305,-0.08333333582,248.2166595,4007.136496454383,-0.2969824374,-1.561552763,19.46612167
96.73332977,10.21666622,254.7666626,4007.1464964705956,-2.538720846,-4.52179718,19.46612167
113.3499985,22.68333244,253.6333313,4007.1564964868076,0.3975732625,-7.314390182,19.46612167
128.8500061,41.08333206,247.2166595,4007.16649650302,2.150727749,0.05748046935,19.46612167
141.75,51.36666489,244.3500061,4007.1764965192324,3.242856503,-0.2778222859,19.46612167
154.7333374,49.40000153,239.0,4007.1864965354443,0.05748046935,-2.074086905,19.46612167
149.6166687,47.76666641,245.25,4007.1964965516568,4.45473671,-4.780459404,19.46612167
136.8999939,43.61666489,253.1666718,4007.2064965678687,1.202299833,-5.73367691,15.29938507
136.6166687,42.38333511,253.0333405,4007.216496584081,7.764653683,-2.596201181,18.27878952
139.1666718,35.04999924,248.0,4007.2264966002936,5.125341892,-0.4358935654,19.46612167
132.7166595,30.41666603,245.6499939,4007.2364966165055,-3.396137953,-3.1805861,19.46612167
124.3166656,20.38333321,243.1999969,4007.246496632718,6.370752335,-4.94811058,16.67412758
124.25,14.75,247.3333282,4007.2564966489304,2.66326189,-1.087338924,19.1553669
123.6666641,10.8166666,248.9499969,4007.2664966651423,5.034331322,-2.246528387,12.73671436
113.5166702,12.5666666,248.8166656,4007.2764966813547,3.913462162,1.106499076,12.91394615
109.0500031,13.30000019,244.2833405,4007.2864966975667,-8.372988701,-3.923042059,15.5628376
102.8000031,15.76666641,239.6666718,4007.296496713779,1.010698318,-7.362290382,11.24701214
94.23332977,24.79999924,243.9166718,4007.3064967299915,1.12086916,-0.9053174257,15.25148487
88.43333435,27.08333397,246.5666656,4007.3164967462035,5.451064587,-1.125659227,14.85870171
80.81666565,24.76666641,245.0,4007.326496762416,2.64410162,3.444038153,10.3560648
78.28333282,22.73333359,241.2833405,4007.336496778628,-1.690883875,-1.829795003,10.66741753
78.05000305,24.76666641,238.6166687,4007.3464967948403,-0.1963916123,-7.074888229,6.715634823
75.73332977,29.68333244,238.0666656,4007.3564968110527,6.595883846,-1.7914747,5.431904316
74.81666565,23.39999962,240.5500031,4007.3664968272647,7.031777859,0.2682422101,6.040239334
69.19999695,24.60000038,239.0666656,4007.376496843477,3.707490444,-2.050136805,3.568579197
60.21666718,24.95000076,231.6166687,4007.386496859689,-0.105380863,-0.7759863734,9.584868431
60.48333359,25.81666756,225.3000031,4007.3964968759014,-0.004790039267,-5.819897652,13.30672932
62.28333282,32.61666489,228.0833282,4007.406496892114,2.955454111,-0.1341211051,15.73048878
57.58333206,43.56666565,236.2666626,4007.416496908326,0.08622070402,2.44291997,17.06212044
43.98333359,55.54999924,239.1166687,4007.4264969245382,2.098037243,-1.7914747,19.46612167
32.56666565,58.59999847,238.8666687,4007.43649694075,-4.56969738,-1.499282241,16.56874657
31.71666718,60.09999847,238.1999969,4007.4464969569626,4.813989639,-4.18649435,9.067543983
30.86666679,63.21666718,238.5666656,4007.456496973175,1.595083117,-0.8238867521,8.97653389
30.21666718,66.03333282,240.2833405,4007.466496989387,7.711963177,2.897973776,7.209009171
29.04999924,66.78333282,239.25,4007.4764970055994,1.178349614,0.2969824374,14.86828232
29.29999924,67.65000153,236.8333282,4007.4864970218114,0.7041357756,-5.762417316,19.09309578
29.93333244,63.41666794,233.6999969,4007.496497038024,5.886958122,-2.318378925,9.627979279
30.5,57.68333435,230.6833344,4007.506497054236,8.008945465,-1.350791097,4.655918121
29.03333282,54.88333511,231.9333344,4007.516497070448,1.398691416,0.8382568955,5.245092869
26.53333282,53.31666565,229.6000061,4007.5264970866606,0.3448828161,-0.172441408,5.685776711
32.45000076,42.16666794,235.4833374,4007.536497102873,-1.489702225,-6.073769569,11.29491234
33.15000153,32.59999847,227.1000061,4007.546497119085,-1.211879969,-1.317260742,7.405400753
22.26666641,13.75,225.0666656,4007.5564971352974,-0.2969824374,-0.1532812566,8.071216583
9.183333397,8.649999619,227.0333405,4007.5664971515093,-4.598437786,-0.7520361543,4.579277515
-0.06666667014,9.25,226.9499969,4007.5764971677218,-0.9675879478,0.5604345798,6.883286476
-3.200000048,12.86666679,221.6000061,4007.586497183934,-4.133803844,-7.788603783,9.18729496
6.800000191,14.10000038,214.0666656,4007.596497200146,2.921923876,0.857417047,13.12949753
17.36666679,17.38333321,215.6499939,4007.6064972163585,0.8143066764,0.7951465249,9.709409714
30.79999924,24.36666679,218.6333313,4007.6164972325705,3.070415258,1.403481483,4.21044445
33.83333206,35.08333206,215.1999969,4007.626497248783,-4.818779469,0.4071533382,4.641548157
25.76666641,37.66666794,212.0666656,4007.6364972649953,6.873706341,-5.97796917,6.849756241
11.71666622,34.29999924,219.9333344,4007.6464972812073,-2.016606569,0.0239501968,14.15456581
-0.1833333373,46.09999847,224.0166626,4007.6564972974197,6.600674152,1.959126115,16.16159248
-9.083333015,47.16666794,228.7166595,4007.6664973136317,-1.887275457,1.63340342,16.58311653
-16.03333282,26.51666641,234.4666595,4007.676497329844,-3.036884785,-0.5077441335,11.66853523
-22.70000076,10.33333302,237.6666718,4007.6864973460565,-1.393901467,-2.931504011,13.2971487
-31.33333397,-2.566666603,237.8666687,4007.6964973622685,3.075205326,0.6322851777,14.07313538
-41.56666565,-14.28333378,234.2333374,4007.706497378481,-2.720742226,1.978286266,14.00607491
-42.70000076,-37.66666794,230.5666656,4007.716497394693,0.4837939739,-4.406836033,15.09820366
-28.25,-63.73333359,237.4499969,4007.7264974109053,-4.617598057,-4.425996304,19.18410683
-13.80000019,-70.01667023,240.5833282,4007.7364974271177,-0.1389111429,-6.595883846,19.41403008
-1.600000024,-73.0,247.25,4007.7464974433296,2.735112429,0.9053174257,19.46612167
6.25,-85.09999847,254.8999939,4007.756497459542,5.460644722,1.207089901,19.46612167
12.66666698,-82.06666565,263.6499939,4007.766497475754,-3.343447447,-2.533930779,19.46612167
18.36666679,-83.34999847,270.2166748,4007.7764974919664,1.753154397,-3.324287176,19.46612167
22.0,-89.73332977,268.6499939,4007.786497508179,-3.544629097,-5.379214287,19.46612167
22.41666603,-96.19999695,263.3999939,4007.796497524391,7.352710247,0.1772314459,19.46612167
19.91666603,-100.5333328,256.4500122,4007.8064975406032,2.332749128,0.2778222859,19.46612167
13.66666698,-100.7166672,250.5333405,4007.8164975568156,0.273032248,0.8861572742,19.46612167
5.766666889,-90.51667023,253.9499969,4007.8264975730276,-2.495610476,-3.472778559,19.46612167
4.966666698,-82.31666565,259.1833191,4007.83649758924,1.72441411,-2.030976534,19.46612167
15.9333334,-92.96666718,261.7999878,4007.846497605452,2.509980679,-2.792593002,19.46612167
24.28333282,-98.23332977,260.2166748,4007.8564976216644,6.313271523,-1.12086916,19.46612167
26.83333397,-90.01667023,268.9166565,4007.866497637877,-1.015488267,-1.451381922,19.46612167
31.20000076,-78.98332977,277.6166687,4007.876497654089,-0.004790039267,-4.962480545,19.46612167
37.84999847,-77.43333435,278.2333374,4007.886497670301,3.659590006,-2.874023676,19.46612167
35.53333282,-77.94999695,284.3666687,4007.896497686513,2.950664282,-0.5316943526,19.46612167
28.63333321,-77.19999695,288.3166809,4007.9064977027256,3.453618288,-0.6274951696,19.46612167
25.73333359,-66.44999695,291.25,4007.916497718938,-2.447710037,-4.339775562,19.46612167
25.08333397,-56.26666641,295.1666565,4007.92649773515,2.600991249,-7.23295927,19.46612167
29.28333282,-56.58333206,296.0166626,4007.9364977513624,-0.4742138982,-3.242856503,19.46612167
41.31666565,-58.41666794,295.2000122,4007.9464977675743,1.456171989,-1.087338924,19.46612167
40.73333359,-59.90000153,294.7999878,4007.9564977837867,1.733994246,-4.334985733,19.46612167
38.53333282,-54.56666565,294.7666626,4007.966497799999,-2.921923876,-3.865561724,19.46612167
37.16666794,-35.25,295.4666748,4007.976497816211,-1.23104012,-5.968389034,19.46612167
36.08333206,-25.64999962,296.2333374,4007.9864978324235,1.834585071,-2.399809599,19.46612167
33.16666794,-24.16666603,293.6166687,4007.9964978486355,1.312470794,-1.159189463,19.46612167
27.93333244,-25.46666718,297.6499939,4008.006497864848,-3.635639906,-2.969824314,19.46612167
24.01666641,-31.04999924,299.5333252,4008.0164978810603,0.8909472823,-4.97206068,19.46612167
26.56666756,-29.45000076,297.1000061,4008.0264978972723,-4.282295227,-3.961362362,19.46612167
28.01666641,-22.71666718,294.0,4008.0364979134847,4.071533203,-0.6514453292,19.46612167
23.53333282,-14.36666679,293.25,4008.046497929697,1.068178773,-0.5125342011,19.46612167
16.53333282,-7.866666794,289.0,4008.056497945909,-1.604663134,-1.23104012,19.46612167
13.30000019,-3.766666651,285.0166626,4008.0664979621215,0.5987548828,-6.121670246,19.46612167
13.0,-5.833333492,283.0,4008.0764979783335,-1.101709008,-1.293310642,19.46612167
13.53333378,-1.433333278,281.7166748,4008.086497994546,1.714834094,-0.3353027403,19.46612167
10.85000038,-0.5333333611,286.7833252,4008.0964980107583,0.546064496,-1.619033217,19.46612167
7.316666603,-0.1666666716,291.8333435,4008.1064980269703,-3.741020679,-3.836821556,19.46612167
3.783333302,0.2833333313,293.3500061,4008.1164980431827,1.331630945,-5.930068493,19.46612167
2.516666651,0.6833333373,292.75,4008.1264980593946,2.074086905,-1.537602663,19.46612167
1.366666675,1.716666698,290.8999939,4008.136498075607,-1.001118183,2.433339834,19.46612167
6.900000095,-0.4666666687,285.9333191,4008.1464980918195,-2.46208024,-0.6322851777,19.46612167
12.96666622,-3.983333349,287.0666809,4008.1564981080314,-2.969824314,-4.746928692,19.46612167
4.5,7.166666508,283.0,4008.166498124244,-0.7328760028,-6.107300282,19.46612167
-3.349999905,25.96666718,282.8833313,4008.176498140456,3.779340982,-0.04311035201,19.46612167
-20.08333397,17.63333321,284.0,4008.186498156668,0.2826123238,2.759062529,19.46612167
-45.63333511,30.10000038,280.2999878,4008.1964981728806,-0.9196875095,-0.2586621344,19.46612167
-63.93333435,67.30000305,273.8833313,4008.2064981890926,-2.351909399,-3.851191521,19.46612167
-61.90000153,91.3666687,273.4500122,4008.216498205305,2.44291997,-1.317260742,13.69951248
-58.90000153,87.41666412,277.6166687,4008.226498221517,6.207890987,1.130449295,11.58231449
-68.1166687,87.59999847,285.2166748,4008.2364982377294,0.3209326267,3.329077244,5.278623104
-71.8666687,88.78333282,285.3999939,4008.246498253942,-3.836821556,-0.5077441335,11.00271988
-75.51667023,92.16666412,283.8333435,4008.2564982701538,0.4215234518,-3.860771656,10.01597214
-87.23332977,90.08333588,276.8999939,4008.266498286366,-0.1963916123,0.857417047,8.406518936
-90.48332977,82.06666565,273.6833191,4008.276498302578,2.806962967,4.253554821,7.6161623
-89.0,80.41666412,273.7166748,4008.2864983187906,3.755390882,0.09580078721,0.8669971228
-98.80000305,87.69999695,273.7000122,4008.296498335003,-1.551972747,-1.427431703,-1.777104616
-103.1833344,92.75,273.4333191,4008.306498351215,0.8382568955,-4.608017921,3.396137953
-87.69999695,85.55000305,273.6333313,4008.3164983674274,1.254990339,1.671723723,0.4981640875
-78.19999695,84.30000305,270.7833252,4008.32649838364,0.4167334139,1.901645541,2.998564482
-74.30000305,84.26667023,267.8333435,4008.3364983998517,2.395019531,1.350791097,0.6466553211
-70.93333435,86.53333282,262.9333191,4008.346498416064,-3.324287176,-1.973496199,-1.757944465
-69.0,87.66666412,260.5499878,4008.356498432276,1.417851567,-1.863325238,0.2347119302
-71.16666412,93.93333435,267.1666565,4008.3664984484885,5.063071728,2.883603573,-0.8143066764
-72.66666412,99.3666687,268.2833252,4008.376498464701,0.3975732625,7.333549976,-2.126777411
-70.71666718,95.25,267.4666748,4008.386498480913,-1.561552763,-1.159189463,-4.148173809
-69.43333435,85.65000153,269.6166687,4008.3964984971253,0.3496728539,-4.061953068,-6.844965935
-64.41666412,85.15000153,274.25,4008.4064985133373,-2.447710037,-1.087338924,-2.792593002
-45.09999847,83.78333282,278.5166626,4008.4164985295497,0.09101074934,4.459526539,-0.9771680236
-26.88333321,65.56666565,278.1333313,4008.426498545762,0.4454736412,1.911225677,1.36516118
-15.03333378,54.25,281.5499878,4008.436498561974,-6.959927082,-0.1820214987,-0.4215234518
-12.21666622,36.28333282,283.6166687,4008.4464985781865,-6.710844994,-2.682421923,7.482041359
-9.0,24.20000076,277.4666748,4008.4564985943985,1.053808689,1.863325238,0.2921923995
-9.25,32.33333206,282.0499878,4008.466498610611,-1.197509766,5.067861557,4.775669098
-11.10000038,28.95000076,283.5333252,4008.4764986268233,-4.397255898,2.878813505,11.88887787
-18.03333282,19.45000076,285.2166748,4008.4864986430352,-8.430469513,-1.16397953,9.45074749
-23.01666641,16.18333244,281.0,4008.4964986592477,-1.178349614,-3.855981588,11.56794453
-25.23333359,17.26666641,279.7999878,4008.5064986754596,0.6370752454,-0.6322851777,9.939331055
-28.76666641,18.43333244,279.5833435,4008.516498691672,2.395019531,4.655918121,10.19799328
-35.31666565,18.60000038,274.4666748,4008.5264987078845,1.336421013,0.119750984,15.11257362
-48.70000076,9.966666222,270.4666748,4008.5364987240964,-6.490503311,-0.4119433761,14.05876541
-58.09999847,1.649999976,262.4166565,4008.546498740309,1.020278335,-1.015488267,13.83842373
-53.51666641,3.799999952,263.4166565,4008.556498756521,1.935175896,3.324287176,13.51749039
-43.01666641,21.81666756,271.6166687,4008.566498772733,-3.38176775,2.912343979,14.15935612
-33.93333435,44.26666641,278.0833435,4008.5764987889456,-4.842729568,-1.690883875,15.85023975
-30.78333282,58.43333435,275.3166809,4008.5864988051576,-2.62015152,-2.850073338,17.63692474
-30.66666603,56.01666641,265.6833191,4008.59649882137,-3.305127144,-2.668051958,10.75363827
-27.11666679,54.41666794,264.7166748,4008.6064988375824,-0.2826123238,3.563789129,17.27767181
-28.83333397,53.48333359,257.2833252,4008.6164988537944,-6.682104588,0.6035449505,19.22721672
-31.31666756,51.83333206,255.8999939,4008.626498870007,-3.132685661,-0.7759863734,15.58678818
-33.90000153,30.60000038,254.4833374,4008.6364988862188,-4.957690716,-5.249883175,19.46612167
-33.73333359,23.96666718,260.2833252,4008.646498902431,-2.553090811,-1.868115306,18.83922386
-34.16666794,28.04999924,265.4166565,4008.6564989186436,3.099155426,4.315825462,19.46612167
-41.88333511,26.86666679,263.4833374,4008.6664989348556,-0.3257226646,-0.1293310672,19.46612167
-41.34999847,25.56666756,259.9666748,4008.676498951068,-0.8190967441,1.326840878,19.24637794
-41.88333511,31.36666679,262.3999939,4008.68649896728,3.285966873,-6.246211052,18.41770172
-45.23333359,37.45000076,266.2000122,4008.6964989834923,3.764970779,0.1820214987,8.253237724
-44.48333359,38.31666565,267.9833374,4008.7064989997048,7.046147823,1.762734413,6.251001358
-42.61666489,32.76666641,268.7833252,4008.7164990159167,1.777104616,-1.599873066,14.64793968
-43.90000153,27.0,269.3666687,4008.726499032129,-4.047583103,1.59029305,8.02331543
-49.83333206,21.96666718,270.75,4008.736499048341,-2.361489296,-4.852309704,14.16414642
-54.11666489,14.0,272.0666809,4008.7464990645535,-0.934057653,-0.06227051094,10.24589443
-50.04999924,8.516666412,270.5666809,4008.756499080766,-4.018843174,5.623506069,12.42536163
-57.01666641,12.05000019,272.8333435,4008.766499096978,-4.052373409,-0.5316943526,12.82772541
-58.93333435,11.8166666,276.3999939,4008.7764991131903,-6.073769569,2.433339834,16.78429794
-55.61666489,2.383333445,279.7333374,4008.7864991294023,-6.284531593,-5.072651386,15.05988312
-59.26666641,1.166666627,278.9500122,4008.7964991456147,2.088457108,-0.5269043446,16.14722252
-66.84999847,0.8000000119,284.0333252,4008.806499161827,-1.930385828,2.806962967,19.46612167
-65.19999695,-6.550000191,284.3500061,4008.816499178039,-0.6131250262,-2.840493202,19.46612167
-59.88333511,-11.25,284.5833435,4008.8264991942515,-1.666933656,-3.362607479,19.46612167
-55.75,-1.883333325,278.0833435,4008.836499210464,3.812871218,-4.19128418,19.46612167
-50.98333359,7.366666794,279.0,4008.846499226676,5.542075634,-0.4215234518,19.46612167
-49.73333359,20.89999962,279.75,4008.8564992428883,0.1389111429,3.209326267,19.46612167
-53.46666718,42.09999847,281.2000122,4008.8664992591002,-0.4598437548,-2.562670946,19.46612167
-52.68333435,42.36666489,290.1000061,4008.8764992753127,-1.245410204,-2.984194517,19.46612167
-58.01666641,15.86666679,291.2999878,4008.886499291525,0.4885840118,-0.4263134897,19.46612167
-77.09999847,13.4333334,301.8166809,4008.896499307737,-0.622705102,1.877695441,18.50871086
-82.0,4.766666889,302.3333435,4008.9064993239494,0.9292676449,4.344565392,12.54990292
-68.81666565,-3.333333254,301.5,4008.9164993401614,-6.629414558,0.8334668279,11.76433659
-44.04999924,4.433333397,302.5166626,4008.926499356374,-3.070415258,-1.848955154,12.76066494
-27.28333282,33.96666718,295.8333435,4008.9364993725862,-0.5939648747,-0.3353027403,15.1365242
-29.38333321,66.09999847,289.4500122,4008.946499388798,0.3065625131,1.733994246,13.96296406
-37.13333511,71.23332977,295.3999939,4008.9564994050106,-1.551972747,3.103945494,8.756192207
-46.81666565,93.5,311.4333191,4008.9664994212226,-4.038002968,-4.21044445,12.58343315
-57.46666718,106.7833328,324.2000122,4008.976499437435,-2.715952158,-6.595883846,19.46612167
-62.08333206,83.83333588,337.1000061,4008.9864994536474,0.2634521723,0.1532812566,14.01565456
-62.86666489,49.65000153,361.3500061,4008.9964994698594,-0.6514453292,3.123105526,12.79898453
-66.28333282,60.96666718,372.5,4009.006499486072,1.714834094,2.41896987,6.294111729
-67.6333313,74.09999847,389.1833191,4009.0164995022838,-4.282295227,0.6274951696,0.6610254049
-86.15000153,77.71666718,394.0666809,4009.026499518496,-0.8765771985,-1.144819379,8.339458466
-118.3499985,89.46666718,387.4333191,4009.0364995347086,3.822451353,0.01437011734,3.108735561
-140.2833405,98.34999847,379.4500122,4009.0464995509205,0.07185059041,4.124223709,8.555009842
-149.8166656,84.16666412,373.8999939,4009.056499567133,-1.346001029,-0.5987548828,7.151528835
-158.5500031,93.33333588,375.7833252,4009.066499583345,-4.56969738,0.3065625131,4.766088963
-174.2333374,133.25,375.3666687,4009.0764995995573,3.764970779,-3.151845932,-1.307680726
-168.9333344,136.0833282,388.9500122,4009.0864996157698,0.09101074934,3.266806841,4.133803844
-174.7166595,121.5,400.1833191,4009.0964996319817,-6.456973076,5.034331322,9.92496109
-194.7166595,142.5166626,403.8166809,4009.106499648194,-7.558681965,-1.815424919,3.036884785
-201.8500061,162.2666626,400.5499878,4009.1164996644065,-3.429668188,-0.5316943526,10.27463436
-192.1999969,172.8500061,403.6333313,4009.1264996806185,-1.987866282,2.543510914,-11.40508366
-179.25,187.75,410.6333313,4009.136499696831,3.578159332,7.223379135,-14.32700729
-171.8000031,172.2333374,407.7000122,4009.146499713043,1.43222177,7.438930988,-16.90404892
-165.2833405,141.1499939,406.1000061,4009.1564997292553,-8.823252678,0.6562353969,-19.62000084
-173.2833405,142.5166626,399.4833374,4009.1664997454677,2.208208084,-3.324287176,-4.531377316
-173.5666656,142.5500031,393.8666687,4009.1764997616797,5.479804993,1.561552763,-8.372988701
-163.8166656,131.0333405,395.0499878,4009.186499777892,6.557563782,5.364843845,-13.06243706
-150.4333344,122.8833313,399.3500061,4009.196499794104,1.7914747,4.622387886,-18.21172905
-143.4499969,132.4166718,392.5666809,4009.2064998103165,1.422641635,3.616479635,-17.62734413
-138.8500061,136.8500061,385.7000122,4009.216499826529,-2.888393641,-2.395019531,-19.62000084
-133.5333405,136.5833282,380.7833252,4009.226499842741,3.937412262,6.289321423,-19.62000084
-132.1666718,134.1499939,379.7999878,4009.2364998589533,-2.715952158,3.817661285,-19.62000084
-133.8833313,134.3666687,378.6833191,4009.2464998751652,-2.198627949,1.044228554,-19.62000084
-137.0666656,132.3166656,378.2333374,4009.2564998913776,-6.902446747,-2.586621284,-19.62000084
-137.6833344,126.25,375.1000061,4009.26649990759,-9.053174019,1.32205081,-19.62000084
-133.8333282,122.6333313,373.25,4009.276499923802,0.8143066764,6.653364658,-19.62000084
-133.0500031,120.3666687,379.2000122,4009.2864999400144,-7.443720818,8.195756912,-19.62000084
-136.4333344,119.0833359,381.3999939,4009.2964999562264,-6.509663582,-1.408271551,-19.62000084
-134.1166687,115.1333313,380.3166809,4009.306499972439,-7.635322571,0.5316943526,-12.22418022
-133.4833374,102.9499969,375.2333374,4009.3164999886512,-5.64266634,-3.760180712,-10.02076244
-145.25,103.9333344,374.3999939,4009.326500004863,-3.683540106,3.975732565,-10.86859894
-154.3999939,96.08333588,373.7666626,4009.3365000210756,-1.580712914,5.949228764,-8.099956512
-171.3000031,82.76667023,378.5666809,4009.3465000372876,-7.539521694,1.111289144,-3.975732565
-166.3999939,95.96666718,380.4166565,4009.3565000535,4.311035156,4.746928692,0.9963281751
-154.5666656,113.5833359,380.1833191,4009.3665000697124,2.850073338,4.933740616,7.9945755
-150.2333374,118.3499985,381.1499939,4009.3765000859244,3.975732565,5.839057922,8.420888901
-143.3500061,118.5333328,377.6499939,4009.386500102137,-1.968706131,1.020278335,-6.955137253
-154.8999939,109.1166687,374.6833191,4009.396500118349,-6.615044117,-0.5269043446,4.009263039
-188.75,109.8666687,376.7166748,4009.406500134561,-6.610254288,-2.639311552,-5.302573681
-201.6333313,119.6666641,375.75,4009.4165001507736,-0.105380863,5.609136105,-7.266489506
-183.25,121.4499969,379.2166748,4009.4265001669855,-3.669170141,8.157437325,-4.100273609
-173.5666656,125.3000031,377.5166626,4009.436500183198,-4.296665192,-1.034648538,-4.526587009
-161.0500031,130.4833374,379.5166626,4009.4465001994104,1.216669917,-0.6706054807,1.302890658
-164.1999969,122.4333344,378.3333435,4009.4565002156223,-8.966953278,-1.796264768,-6.85454607
-182.6333313,110.7833328,380.2999878,4009.4665002318347,-1.896855593,5.33131361,1.216669917
-196.5333405,108.2166672,377.0333252,4009.4765002480467,-9.292675972,2.682421923,-0.03353027627
-200.6666718,111.5333328,367.4833374,4009.486500264259,-4.531377316,0.3736230731,-0.5987548828
